subject_id,stimulus,stimulus_width_px,reported_width,final_height_px,final_width_px,scale_factor,responses,target_width,phase,prolific_id,user_agent,session_id,button_pressed
spzatj992mbqap3aohdz,NULL,NULL,NULL,310,310,1.0333333333333000,NULL,NULL,calibration,59029573cc9f8600013ee680,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf07075c9c200017ddc03,NULL
spzatj992mbqap3aohdz,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,instructions,59029573cc9f8600013ee680,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf07075c9c200017ddc03,NULL
spzatj992mbqap3aohdz,box1,250,2.5,NULL,NULL,NULL,NULL,2.5,post-calibration,59029573cc9f8600013ee680,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf07075c9c200017ddc03,NULL
spzatj992mbqap3aohdz,box3,300,3,NULL,NULL,NULL,NULL,3,post-calibration,59029573cc9f8600013ee680,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf07075c9c200017ddc03,NULL
spzatj992mbqap3aohdz,box5,350,3.52,NULL,NULL,NULL,NULL,3.5,post-calibration,59029573cc9f8600013ee680,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf07075c9c200017ddc03,NULL
spzatj992mbqap3aohdz,box4,325,3.515,NULL,NULL,NULL,NULL,3.25,post-calibration,59029573cc9f8600013ee680,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf07075c9c200017ddc03,NULL
spzatj992mbqap3aohdz,box2,275,2.76,NULL,NULL,NULL,NULL,2.75,post-calibration,59029573cc9f8600013ee680,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf07075c9c200017ddc03,NULL
spzatj992mbqap3aohdz,NULL,NULL,NULL,NULL,NULL,NULL,"{""Q0"":[""3x5\"" index card"",""U.S. Quarter"",""U.S. Nickel"",""U.S. Penny""]}",NULL,item_survey,59029573cc9f8600013ee680,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf07075c9c200017ddc03,NULL
spzatj992mbqap3aohdz,"<p>Your answer",NULL,NULL,NULL,NULL,NULL,NULL,NULL,validation,59029573cc9f8600013ee680,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf07075c9c200017ddc03,0
wqr55lmclovn7e479ra6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,introduction,5962202914e1460001aee2b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf00f28553c000155e4e2,NULL
wqr55lmclovn7e479ra6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,instructions,5962202914e1460001aee2b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf00f28553c000155e4e2,NULL
wqr55lmclovn7e479ra6,box2,275,2.68,NULL,NULL,NULL,NULL,2.75,pre-calibration,5962202914e1460001aee2b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf00f28553c000155e4e2,NULL
wqr55lmclovn7e479ra6,box3,300,2.8,NULL,NULL,NULL,NULL,3,pre-calibration,5962202914e1460001aee2b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf00f28553c000155e4e2,NULL
wqr55lmclovn7e479ra6,box5,350,3.3,NULL,NULL,NULL,NULL,3.5,pre-calibration,5962202914e1460001aee2b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf00f28553c000155e4e2,NULL
wqr55lmclovn7e479ra6,box4,325,3.1,NULL,NULL,NULL,NULL,3.25,pre-calibration,5962202914e1460001aee2b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf00f28553c000155e4e2,NULL
wqr55lmclovn7e479ra6,box1,250,2.75,NULL,NULL,NULL,NULL,2.5,pre-calibration,5962202914e1460001aee2b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf00f28553c000155e4e2,NULL
wqr55lmclovn7e479ra6,NULL,NULL,NULL,322,322,1.0733333333333000,NULL,NULL,calibration,5962202914e1460001aee2b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf00f28553c000155e4e2,NULL
wqr55lmclovn7e479ra6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,instructions,5962202914e1460001aee2b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf00f28553c000155e4e2,NULL
wqr55lmclovn7e479ra6,box1,250,2.5,NULL,NULL,NULL,NULL,2.5,post-calibration,5962202914e1460001aee2b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf00f28553c000155e4e2,NULL
wqr55lmclovn7e479ra6,box3,300,3.07,NULL,NULL,NULL,NULL,3,post-calibration,5962202914e1460001aee2b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf00f28553c000155e4e2,NULL
wqr55lmclovn7e479ra6,box5,350,3.64,NULL,NULL,NULL,NULL,3.5,post-calibration,5962202914e1460001aee2b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf00f28553c000155e4e2,NULL
wqr55lmclovn7e479ra6,box4,325,3.31,NULL,NULL,NULL,NULL,3.25,post-calibration,5962202914e1460001aee2b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf00f28553c000155e4e2,NULL
wqr55lmclovn7e479ra6,box2,275,2.84,NULL,NULL,NULL,NULL,2.75,post-calibration,5962202914e1460001aee2b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf00f28553c000155e4e2,NULL
wqr55lmclovn7e479ra6,NULL,NULL,NULL,NULL,NULL,NULL,"{""Q0"":[""Credit/Debit card"",""Driver's License / Non-driver identification card"",""U.S. Quarter"",""U.S. Nickel""]}",NULL,item_survey,5962202914e1460001aee2b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf00f28553c000155e4e2,NULL
wqr55lmclovn7e479ra6,"<p>Your answer",NULL,NULL,NULL,NULL,NULL,NULL,NULL,validation,5962202914e1460001aee2b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf00f28553c000155e4e2,0
0kj3xg6epmg4rq5o7d73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,introduction,59417543c768a500011c9731,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:54.0) Gecko/20100101 Firefox/54.0",596cf22e6956b40001c5a094,NULL
0kj3xg6epmg4rq5o7d73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,instructions,59417543c768a500011c9731,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:54.0) Gecko/20100101 Firefox/54.0",596cf22e6956b40001c5a094,NULL
0kj3xg6epmg4rq5o7d73,box1,250,2.37,NULL,NULL,NULL,NULL,2.5,pre-calibration,59417543c768a500011c9731,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:54.0) Gecko/20100101 Firefox/54.0",596cf22e6956b40001c5a094,NULL
0kj3xg6epmg4rq5o7d73,box5,350,3.13,NULL,NULL,NULL,NULL,3.5,pre-calibration,59417543c768a500011c9731,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:54.0) Gecko/20100101 Firefox/54.0",596cf22e6956b40001c5a094,NULL
0kj3xg6epmg4rq5o7d73,box2,275,2.34,NULL,NULL,NULL,NULL,2.75,pre-calibration,59417543c768a500011c9731,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:54.0) Gecko/20100101 Firefox/54.0",596cf22e6956b40001c5a094,NULL
0kj3xg6epmg4rq5o7d73,box4,325,2.76,NULL,NULL,NULL,NULL,3.25,pre-calibration,59417543c768a500011c9731,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:54.0) Gecko/20100101 Firefox/54.0",596cf22e6956b40001c5a094,NULL
0kj3xg6epmg4rq5o7d73,box3,300,2.64,NULL,NULL,NULL,NULL,3,pre-calibration,59417543c768a500011c9731,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:54.0) Gecko/20100101 Firefox/54.0",596cf22e6956b40001c5a094,NULL
0kj3xg6epmg4rq5o7d73,NULL,NULL,NULL,104,104,0.3466666666666700,NULL,NULL,calibration,59417543c768a500011c9731,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:54.0) Gecko/20100101 Firefox/54.0",596cf22e6956b40001c5a094,NULL
0kj3xg6epmg4rq5o7d73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,instructions,59417543c768a500011c9731,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:54.0) Gecko/20100101 Firefox/54.0",596cf22e6956b40001c5a094,NULL
0kj3xg6epmg4rq5o7d73,box1,250,0.76,NULL,NULL,NULL,NULL,2.5,post-calibration,59417543c768a500011c9731,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:54.0) Gecko/20100101 Firefox/54.0",596cf22e6956b40001c5a094,NULL
0kj3xg6epmg4rq5o7d73,box4,325,0.97,NULL,NULL,NULL,NULL,3.25,post-calibration,59417543c768a500011c9731,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:54.0) Gecko/20100101 Firefox/54.0",596cf22e6956b40001c5a094,NULL
0kj3xg6epmg4rq5o7d73,box5,350,1.1,NULL,NULL,NULL,NULL,3.5,post-calibration,59417543c768a500011c9731,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:54.0) Gecko/20100101 Firefox/54.0",596cf22e6956b40001c5a094,NULL
0kj3xg6epmg4rq5o7d73,box2,275,0.81,NULL,NULL,NULL,NULL,2.75,post-calibration,59417543c768a500011c9731,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:54.0) Gecko/20100101 Firefox/54.0",596cf22e6956b40001c5a094,NULL
0kj3xg6epmg4rq5o7d73,box3,300,0.88,NULL,NULL,NULL,NULL,3,post-calibration,59417543c768a500011c9731,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:54.0) Gecko/20100101 Firefox/54.0",596cf22e6956b40001c5a094,NULL
0kj3xg6epmg4rq5o7d73,NULL,NULL,NULL,NULL,NULL,NULL,"{""Q0"":[""Credit/Debit card"",""Driver's License / Non-driver identification card"",""U.S. Dime"",""U.S. Nickel""]}",NULL,item_survey,59417543c768a500011c9731,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:54.0) Gecko/20100101 Firefox/54.0",596cf22e6956b40001c5a094,NULL
0kj3xg6epmg4rq5o7d73,"<p>Your answer",NULL,NULL,NULL,NULL,NULL,NULL,NULL,validation,59417543c768a500011c9731,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:54.0) Gecko/20100101 Firefox/54.0",596cf22e6956b40001c5a094,0
48kmtbvre9bbd9wszx0q,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,introduction,5928f2ba6579ca0001edb6a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.66 Safari/537.36",596cf5300e679d0001faccfb,NULL
48kmtbvre9bbd9wszx0q,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,instructions,5928f2ba6579ca0001edb6a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.66 Safari/537.36",596cf5300e679d0001faccfb,NULL
48kmtbvre9bbd9wszx0q,box1,250,2.58,NULL,NULL,NULL,NULL,2.5,pre-calibration,5928f2ba6579ca0001edb6a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.66 Safari/537.36",596cf5300e679d0001faccfb,NULL
48kmtbvre9bbd9wszx0q,box3,300,3.11,NULL,NULL,NULL,NULL,3,pre-calibration,5928f2ba6579ca0001edb6a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.66 Safari/537.36",596cf5300e679d0001faccfb,NULL
48kmtbvre9bbd9wszx0q,box4,325,3.37,NULL,NULL,NULL,NULL,3.25,pre-calibration,5928f2ba6579ca0001edb6a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.66 Safari/537.36",596cf5300e679d0001faccfb,NULL
48kmtbvre9bbd9wszx0q,box5,350,3.64,NULL,NULL,NULL,NULL,3.5,pre-calibration,5928f2ba6579ca0001edb6a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.66 Safari/537.36",596cf5300e679d0001faccfb,NULL
48kmtbvre9bbd9wszx0q,box2,275,2.84,NULL,NULL,NULL,NULL,2.75,pre-calibration,5928f2ba6579ca0001edb6a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.66 Safari/537.36",596cf5300e679d0001faccfb,NULL
48kmtbvre9bbd9wszx0q,NULL,NULL,NULL,290,290,0.9666666666666700,NULL,NULL,calibration,5928f2ba6579ca0001edb6a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.66 Safari/537.36",596cf5300e679d0001faccfb,NULL
48kmtbvre9bbd9wszx0q,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,instructions,5928f2ba6579ca0001edb6a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.66 Safari/537.36",596cf5300e679d0001faccfb,NULL
48kmtbvre9bbd9wszx0q,box5,350,3.51,NULL,NULL,NULL,NULL,3.5,post-calibration,5928f2ba6579ca0001edb6a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.66 Safari/537.36",596cf5300e679d0001faccfb,NULL
48kmtbvre9bbd9wszx0q,box4,325,3.25,NULL,NULL,NULL,NULL,3.25,post-calibration,5928f2ba6579ca0001edb6a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.66 Safari/537.36",596cf5300e679d0001faccfb,NULL
48kmtbvre9bbd9wszx0q,box1,250,2.51,NULL,NULL,NULL,NULL,2.5,post-calibration,5928f2ba6579ca0001edb6a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.66 Safari/537.36",596cf5300e679d0001faccfb,NULL
48kmtbvre9bbd9wszx0q,box2,275,2.76,NULL,NULL,NULL,NULL,2.75,post-calibration,5928f2ba6579ca0001edb6a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.66 Safari/537.36",596cf5300e679d0001faccfb,NULL
48kmtbvre9bbd9wszx0q,box3,300,2.98,NULL,NULL,NULL,NULL,3,post-calibration,5928f2ba6579ca0001edb6a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.66 Safari/537.36",596cf5300e679d0001faccfb,NULL
48kmtbvre9bbd9wszx0q,NULL,NULL,NULL,NULL,NULL,NULL,"{""Q0"":[""Credit/Debit card"",""Driver's License / Non-driver identification card"",""A sheet of standard size paper (8.5\"" x 11\"")""]}",NULL,item_survey,5928f2ba6579ca0001edb6a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.66 Safari/537.36",596cf5300e679d0001faccfb,NULL
48kmtbvre9bbd9wszx0q,"<p>Your answer",NULL,NULL,NULL,NULL,NULL,NULL,NULL,validation,5928f2ba6579ca0001edb6a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.66 Safari/537.36",596cf5300e679d0001faccfb,0
l1oetdwhvplyvlldxh8n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,introduction,5915b42ffa284f00019a6990,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",596cf6c95ad3920001cae570,NULL
l1oetdwhvplyvlldxh8n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,instructions,5915b42ffa284f00019a6990,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",596cf6c95ad3920001cae570,NULL
l1oetdwhvplyvlldxh8n,box3,300,4,NULL,NULL,NULL,NULL,3,pre-calibration,5915b42ffa284f00019a6990,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",596cf6c95ad3920001cae570,NULL
l1oetdwhvplyvlldxh8n,box5,350,4.25,NULL,NULL,NULL,NULL,3.5,pre-calibration,5915b42ffa284f00019a6990,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",596cf6c95ad3920001cae570,NULL
l1oetdwhvplyvlldxh8n,box4,325,4,NULL,NULL,NULL,NULL,3.25,pre-calibration,5915b42ffa284f00019a6990,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",596cf6c95ad3920001cae570,NULL
l1oetdwhvplyvlldxh8n,box2,275,3.75,NULL,NULL,NULL,NULL,2.75,pre-calibration,5915b42ffa284f00019a6990,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",596cf6c95ad3920001cae570,NULL
l1oetdwhvplyvlldxh8n,box1,250,3.2,NULL,NULL,NULL,NULL,2.5,pre-calibration,5915b42ffa284f00019a6990,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",596cf6c95ad3920001cae570,NULL
l1oetdwhvplyvlldxh8n,NULL,NULL,NULL,104,104,0.3466666666666700,NULL,NULL,calibration,5915b42ffa284f00019a6990,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",596cf6c95ad3920001cae570,NULL
l1oetdwhvplyvlldxh8n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,instructions,5915b42ffa284f00019a6990,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",596cf6c95ad3920001cae570,NULL
l1oetdwhvplyvlldxh8n,box1,250,3.5,NULL,NULL,NULL,NULL,2.5,post-calibration,5915b42ffa284f00019a6990,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",596cf6c95ad3920001cae570,NULL
l1oetdwhvplyvlldxh8n,box3,300,3.8,NULL,NULL,NULL,NULL,3,post-calibration,5915b42ffa284f00019a6990,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",596cf6c95ad3920001cae570,NULL
l1oetdwhvplyvlldxh8n,box5,350,4.25,NULL,NULL,NULL,NULL,3.5,post-calibration,5915b42ffa284f00019a6990,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",596cf6c95ad3920001cae570,NULL
l1oetdwhvplyvlldxh8n,box2,275,3,NULL,NULL,NULL,NULL,2.75,post-calibration,5915b42ffa284f00019a6990,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",596cf6c95ad3920001cae570,NULL
l1oetdwhvplyvlldxh8n,box4,325,4,NULL,NULL,NULL,NULL,3.25,post-calibration,5915b42ffa284f00019a6990,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",596cf6c95ad3920001cae570,NULL
l1oetdwhvplyvlldxh8n,NULL,NULL,NULL,NULL,NULL,NULL,"{""Q0"":[""Credit/Debit card""]}",NULL,item_survey,5915b42ffa284f00019a6990,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",596cf6c95ad3920001cae570,NULL
l1oetdwhvplyvlldxh8n,"<p>Your answer",NULL,NULL,NULL,NULL,NULL,NULL,NULL,validation,5915b42ffa284f00019a6990,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",596cf6c95ad3920001cae570,1
28qgy4oe95c73zrc95fw,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,introduction,59449f33c7855f0001cb6611,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf91da83ec70001ac2e30,NULL
28qgy4oe95c73zrc95fw,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,instructions,59449f33c7855f0001cb6611,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf91da83ec70001ac2e30,NULL
28qgy4oe95c73zrc95fw,box4,325,8,NULL,NULL,NULL,NULL,3.25,pre-calibration,59449f33c7855f0001cb6611,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf91da83ec70001ac2e30,NULL
28qgy4oe95c73zrc95fw,box5,350,8.1,NULL,NULL,NULL,NULL,3.5,pre-calibration,59449f33c7855f0001cb6611,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf91da83ec70001ac2e30,NULL
28qgy4oe95c73zrc95fw,box1,250,7.5,NULL,NULL,NULL,NULL,2.5,pre-calibration,59449f33c7855f0001cb6611,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf91da83ec70001ac2e30,NULL
28qgy4oe95c73zrc95fw,box2,275,7.6,NULL,NULL,NULL,NULL,2.75,pre-calibration,59449f33c7855f0001cb6611,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf91da83ec70001ac2e30,NULL
28qgy4oe95c73zrc95fw,box3,300,7.9,NULL,NULL,NULL,NULL,3,pre-calibration,59449f33c7855f0001cb6611,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf91da83ec70001ac2e30,NULL
28qgy4oe95c73zrc95fw,NULL,NULL,NULL,104,104,0.3466666666666700,NULL,NULL,calibration,59449f33c7855f0001cb6611,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf91da83ec70001ac2e30,NULL
28qgy4oe95c73zrc95fw,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,instructions,59449f33c7855f0001cb6611,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf91da83ec70001ac2e30,NULL
28qgy4oe95c73zrc95fw,box4,325,8,NULL,NULL,NULL,NULL,3.25,post-calibration,59449f33c7855f0001cb6611,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf91da83ec70001ac2e30,NULL
28qgy4oe95c73zrc95fw,box2,275,7.5,NULL,NULL,NULL,NULL,2.75,post-calibration,59449f33c7855f0001cb6611,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf91da83ec70001ac2e30,NULL
